"id","time","cpu_sec_idle","disk_av_per","disk_read","disk_write","net_receive","mem_pressure","mem_av_per","forks_total","intr","load1","load5","load15","receive_drop","receive_errs","transmit_packets","tcp_sock_alloc","tcp_sock_inuse","tcp_sock_mem","udp_sock_inuse","udp_sock_mem","ipv4_sock_inuse","est_conn","lis_conn","open_fds","attack"
3020,"2023-09-03 12:36:00","390084.095","70.7488","1282966528","36515935232","6968019","10255","73.7024","12001837","596259988","0.57","0.82","0.81",0,0,48659,159,0,18,0,10,8,2,1,9,0
3021,"2023-09-03 12:36:04","390087.855","70.7488","1282966528","36516250624","6970123","10255","73.7133","12002252","596270821","0.52","0.81","0.81",0,0,48673,162,0,18,0,10,8,2,1,9,0
3022,"2023-09-03 12:36:09","390091.7525","70.7488","1282966528","36516533248","6972227","10255","73.7434","12002626","596279357","0.48","0.79","0.8",0,0,48689,161,0,15,0,11,7,2,1,9,0
3023,"2023-09-03 12:36:14","390095.46","70.7488","1282966528","36516738048","6974373","10255","73.6778","12003064","596287938","0.44","0.78","0.8",0,0,48706,168,0,18,0,11,8,2,1,9,0
3024,"2023-09-03 12:36:18","390099.225","70.7488","1282966528","36517049344","6976477","10255","73.6953","12003535","596299136","0.41","0.77","0.79",0,0,48720,163,0,16,0,11,8,2,1,9,0
3025,"2023-09-03 12:36:23","390103.1225","70.7488","1282966528","36517319680","6978581","10255","73.6379","12003959","596308214","0.41","0.77","0.79",0,0,48736,164,0,18,0,11,6,2,1,9,0
3026,"2023-09-03 12:36:27","390106.7975","70.7488","1282966528","36517618688","6981055","10255","73.6454","12004342","596320086","1.17","0.92","0.84",0,0,48751,164,0,17,0,10,7,2,1,9,0
3027,"2023-09-03 12:36:32","390110.685","70.7488","1282966528","36517983232","6983571","10255","73.6582","12004764","596328325","1.08","0.9","0.84",0,0,48768,164,0,16,0,10,8,2,1,9,0
3028,"2023-09-03 12:36:36","390114.33","70.7488","1282966528","36518310912","6985675","10255","73.6805","12005170","596342554","1.07","0.91","0.84",0,0,48784,165,0,20,0,10,6,2,1,9,0
3029,"2023-09-03 12:36:41","390118.13","70.7488","1282966528","36518712320","6988149","10255","73.674","12005551","596352492","0.99","0.89","0.83",0,0,48798,164,0,14,0,11,8,2,1,9,0
3030,"2023-09-03 12:36:45","390121.8225","70.7488","1282966528","36519023616","6990623","10255","73.693","12006065","596363359","0.91","0.88","0.83",0,0,48814,165,0,17,0,11,5,2,1,9,0
3031,"2023-09-03 12:36:50","390125.3675","70.7488","1282966528","36519236608","6993097","10255","73.6401","12006505","596372628","0.83","0.86","0.82",0,0,48828,163,0,14,0,12,8,2,1,9,0
3032,"2023-09-03 12:36:54","390129.3425","70.7488","1282966528","36519527424","6995201","10255","73.6903","12006890","596380431","0.77","0.85","0.82",0,0,48842,163,0,16,0,12,8,2,1,9,0
3033,"2023-09-03 12:36:59","390133.4575","70.7488","1282966528","36519805952","6997305","10255","73.7341","12007247","596392312","0.71","0.83","0.81",0,0,48858,163,0,18,0,10,8,2,1,9,0
3034,"2023-09-03 12:37:04","390137.4275","70.7488","1282966528","36520305664","6999521","10255","73.7623","12007662","596400839","0.65","0.82","0.81",0,0,48873,164,0,17,0,9,5,2,1,9,0
3035,"2023-09-03 12:37:08","390141.055","70.7488","1282966528","36520596480","7001995","10255","73.6837","12008074","596412653","0.6","0.8","0.8",0,0,48888,165,0,16,0,10,6,2,1,9,0
3036,"2023-09-03 12:37:13","390144.9775","70.7487","1282966528","36520817664","7004141","10255","73.6916","12008496","596421528","0.6","0.8","0.8",0,0,48905,163,0,19,0,10,6,2,1,9,0
3037,"2023-09-03 12:37:17","390148.7375","70.7487","1282966528","36521227264","7006615","10255","73.738","12008960","596432330","0.55","0.79","0.8",0,0,48923,166,0,19,0,9,5,2,1,9,0
3038,"2023-09-03 12:37:22","390152.5625","70.7487","1282966528","36521505792","7009089","10255","73.6498","12009389","596441339","0.5","0.78","0.8",0,0,48939,162,0,17,0,9,5,2,1,9,0
3039,"2023-09-03 12:37:27","390156.46","70.7487","1282966528","36521788416","7011193","10255","73.7131","12009779","596455289","0.54","0.78","0.8",0,0,48955,165,0,16,0,9,8,2,1,9,0
3040,"2023-09-03 12:37:31","390160.3525","70.7487","1282966528","36522099712","7013667","10255","73.6245","12010174","596463775","0.5","0.77","0.79",0,0,48973,170,0,21,0,9,8,2,1,9,0
3041,"2023-09-03 12:37:36","390164.12","70.7487","1282966528","36522439680","7015771","10255","73.6511","12010604","596477447","0.46","0.75","0.79",0,0,48989,165,0,16,0,9,7,2,1,9,0
3042,"2023-09-03 12:37:40","390167.925","70.7487","1282966528","36522636288","7018245","10255","73.6724","12010985","596488048","0.42","0.74","0.78",0,0,49005,164,0,14,0,10,7,2,1,9,0
3043,"2023-09-03 12:37:45","390171.565","70.7487","1282966528","36522918912","7020719","10255","73.6386","12011515","596497052","0.39","0.73","0.78",0,0,49023,164,0,13,0,10,6,2,1,9,0
3044,"2023-09-03 12:37:50","390175.505","70.7487","1282966528","36523394048","7022865","10255","73.685","12011919","596508614","0.36","0.72","0.78",0,0,49040,164,0,14,0,10,5,2,1,9,0
3045,"2023-09-03 12:37:54","390179.3225","70.7487","1282966528","36523860992","7025381","10255","73.6949","12012335","596516878","0.33","0.7","0.77",0,0,49055,163,0,15,0,10,5,2,1,9,0
3046,"2023-09-03 12:37:59","390183.35","70.7487","1282966528","36524176384","7027485","10255","73.7443","12012694","596528619","0.3","0.69","0.77",0,0,49069,166,0,19,0,15,6,2,1,9,0
3047,"2023-09-03 12:38:03","390187.38","70.7487","1282966528","36524532736","7029959","10255","73.7168","12013109","596537647","0.28","0.68","0.76",0,0,49086,166,0,18,0,15,5,2,1,9,0
3048,"2023-09-03 12:38:08","390191.1525","70.7487","1282966528","36524823552","7032063","10255","73.6462","12013511","596547001","0.28","0.68","0.76",0,0,49102,169,0,21,0,11,6,2,1,9,0
3049,"2023-09-03 12:38:13","390194.9975","70.7487","1282966528","36525048832","7034167","10255","73.7098","12013920","596556061","0.34","0.69","0.76",0,0,49116,163,0,17,0,11,6,2,1,9,0
3050,"2023-09-03 12:38:17","390198.75","70.7487","1282966528","36525331456","7036271","10255","73.7087","12014404","596569194","0.31","0.68","0.76",0,0,49130,163,0,15,0,11,5,2,1,9,0
3051,"2023-09-03 12:38:22","390202.4825","70.7487","1282966528","36525609984","7038745","10255","73.6379","12014838","596578269","0.93","0.8","0.8",0,0,49146,163,0,25,0,10,6,2,1,9,0
3052,"2023-09-03 12:38:26","390206.365","70.7487","1282966528","36526138368","7041261","10255","73.7112","12015228","596591671","0.93","0.8","0.8",0,0,49163,162,0,15,0,10,6,2,1,9,0
3053,"2023-09-03 12:38:31","390210.325","70.7487","1282966528","36526646272","7043365","10255","73.685","12015618","596600482","0.86","0.79","0.8",0,0,49179,164,0,17,0,10,5,2,1,9,0
3054,"2023-09-03 12:38:36","390214.1275","70.7487","1282966528","36526867456","7045469","10255","73.6559","12016035","596611789","0.79","0.77","0.79",0,0,49193,162,0,12,0,10,5,2,1,9,0
3055,"2023-09-03 12:38:40","390217.8275","70.7487","1282966528","36527158272","7047943","10255","73.6574","12016434","596624416","0.81","0.78","0.79",0,0,49207,163,0,14,0,10,6,2,1,9,0
3056,"2023-09-03 12:38:45","390221.5675","70.7487","1282966528","36527444992","7050417","10255","73.6477","12016966","596633455","0.74","0.76","0.79",0,0,49223,163,0,15,0,10,8,2,1,9,0
3057,"2023-09-03 12:38:49","390225.44","70.7487","1282966528","36527752192","7052891","10255","73.6371","12017367","596645517","0.68","0.75","0.78",0,0,49239,162,0,14,0,11,6,2,1,9,0
3058,"2023-09-03 12:38:54","390229.255","70.7487","1282966528","36528038912","7054995","10255","73.6454","12017789","596653805","0.71","0.76","0.79",0,0,49255,161,0,14,0,11,7,2,1,9,0
3059,"2023-09-03 12:38:59","390233.2225","70.7487","1282966528","36528497664","7057141","10255","73.7043","12018142","596666101","0.65","0.74","0.78",0,0,49272,163,0,16,0,11,8,2,1,9,0
3060,"2023-09-03 12:39:03","390237.2875","70.7487","1282966528","36528727040","7059615","10255","73.6539","12018558","596674687","0.65","0.74","0.78",0,0,49290,165,0,18,0,10,5,2,1,9,0
3061,"2023-09-03 12:39:08","390241.07","70.7487","1282966528","36529103872","7061761","10255","73.6553","12018955","596687064","0.6","0.73","0.78",0,0,49307,168,0,18,0,10,7,2,1,9,0
3062,"2023-09-03 12:39:12","390244.7825","70.7487","1282966528","36529382400","7064235","10255","73.6122","12019369","596696014","0.55","0.72","0.77",0,0,49325,163,0,14,0,10,5,2,1,9,0
3063,"2023-09-03 12:39:17","390248.6125","70.7487","1282966528","36529689600","7066849","10255","73.6386","12019846","596708376","0.5","0.71","0.77",0,0,49343,164,0,13,0,10,6,2,1,9,0
3064,"2023-09-03 12:39:22","390252.5075","70.7487","1282966528","36529992704","7068953","10255","73.6076","12020256","596717113","0.7","0.74","0.78",0,0,49359,170,0,18,0,13,6,2,1,9,0
3065,"2023-09-03 12:39:26","390256.28","70.7487","1282966528","36530197504","7071427","10255","73.6746","12020660","596728467","0.65","0.73","0.78",0,0,49377,166,0,12,0,13,6,2,1,9,0
3066,"2023-09-03 12:39:31","390260.1825","70.7487","1282966528","36530521088","7073531","10255","73.6725","12021057","596739143","1.08","0.82","0.8",0,0,49393,166,0,14,0,13,6,2,1,9,0
3067,"2023-09-03 12:39:35","390263.985","70.7487","1282966528","36530979840","7076005","10255","73.6456","12021471","596749908","0.99","0.81","0.8",0,0,49411,170,0,18,0,13,7,2,1,9,0
3068,"2023-09-03 12:39:40","390267.6775","70.7487","1282966528","36531360768","7078479","10255","73.7069","12021881","596763758","0.91","0.79","0.79",0,0,49427,167,0,16,0,13,6,2,1,9,0
3069,"2023-09-03 12:39:44","390271.5125","70.7487","1282966528","36531663872","7080995","10255","73.6751","12022398","596773104","0.92","0.8","0.8",0,0,49446,173,0,18,0,14,6,2,1,9,0
3070,"2023-09-03 12:39:49","390275.32","70.7487","1282966528","36531938304","7083469","10255","73.6737","12022798","596784897","0.84","0.78","0.79",0,0,49462,167,0,16,0,12,7,2,1,9,0
3071,"2023-09-03 12:39:54","390279.1625","70.7487","1282966528","36532134912","7085943","10255","73.6883","12023234","596793455","0.78","0.77","0.79",0,0,49478,168,0,21,0,11,7,2,1,9,0
3072,"2023-09-03 12:39:58","390283.25","70.7487","1282966528","36532417536","7088417","10255","73.6976","12023590","596805194","1.04","0.82","0.81",0,0,49496,166,0,16,0,12,5,2,1,9,0
3073,"2023-09-03 12:40:03","390286.7125","70.7487","1282966528","36533023744","7090891","10255","73.7289","12024786","596815281","1.04","0.82","0.81",0,0,49510,166,0,16,0,12,5,2,1,9,0
3074,"2023-09-03 12:40:08","390290.6325","70.7487","1282966528","36533392384","7092995","10255","73.669","12025154","596828017","0.95","0.81","0.8",0,0,49526,169,0,15,0,11,5,2,1,9,0
3075,"2023-09-03 12:40:12","390294.315","70.7487","1282966528","36533699584","7095511","10255","73.6337","12025581","596836730","0.88","0.8","0.8",0,0,49545,168,0,17,0,11,6,2,1,9,0
3076,"2023-09-03 12:40:17","390297.815","70.7487","1282966528","36534154240","7097985","10255","73.6977","12026067","596848423","0.81","0.78","0.79",0,0,49563,167,0,17,0,11,6,2,1,9,0
3077,"2023-09-03 12:40:21","390301.1575","70.7487","1282966528","36534658048","7100131","10255","73.7099","12026482","596863098","0.74","0.77","0.79",0,0,49580,169,0,18,0,11,5,2,1,9,0
3078,"2023-09-03 12:40:26","390304.605","70.7487","1282966528","36534862848","7102605","10255","73.6703","12026899","596876499","0.76","0.77","0.79",0,0,49596,170,0,20,0,11,7,2,1,9,0
3079,"2023-09-03 12:40:30","390308.1075","70.7487","1282966528","36535153664","7105079","10255","73.6741","12027292","596889850","0.94","0.81","0.8",0,0,49610,167,0,20,0,10,7,2,1,9,0
3080,"2023-09-03 12:40:35","390311.6525","70.7487","1282966528","36535825408","7107553","10255","73.654","12027715","596900915","0.87","0.8","0.8",0,0,49628,173,0,21,0,10,7,2,1,9,0
3081,"2023-09-03 12:40:39","390315.165","70.7487","1282966528","36536148992","7110027","10255","73.6913","12028088","596917462","0.88","0.8","0.8",0,0,49644,167,0,18,0,9,6,2,1,9,0
3082,"2023-09-03 12:40:44","390318.5825","70.7487","1282966528","36536366080","7112501","10255","73.6302","12028666","596928852","0.89","0.8","0.8",0,0,49660,167,0,17,0,9,6,2,1,9,0
3083,"2023-09-03 12:40:48","390322.1525","70.7487","1282966528","36536648704","7115017","10255","73.7307","12029086","596942414","1.06","0.84","0.81",0,0,49677,166,0,19,0,11,7,2,1,9,0
3084,"2023-09-03 12:40:53","390326.03","70.7487","1282966528","36537050112","7117121","10255","73.6944","12029504","596951336","1.06","0.84","0.81",0,0,49691,167,0,13,0,11,7,2,1,9,0
3085,"2023-09-03 12:40:58","390330","70.7487","1282966528","36537279488","7119267","10255","73.7913","12029892","596962718","0.97","0.83","0.81",0,0,49708,169,0,23,0,11,7,2,1,9,0
3086,"2023-09-03 12:41:02","390333.7825","70.7487","1282966528","36537631744","7121371","10255","73.7255","12030308","596970929","1.13","0.86","0.82",0,0,49724,166,0,14,0,10,7,2,1,9,0
3087,"2023-09-03 12:41:07","390337.6025","70.7487","1282966528","36537959424","7123845","10255","73.8086","12030703","596980545","1.04","0.85","0.81",0,0,49741,165,0,14,0,11,7,2,1,9,0
3088,"2023-09-03 12:41:11","390341.33","70.7487","1282966528","36538250240","7126319","10255","73.7632","12031118","596991620","0.96","0.83","0.81",0,0,49758,161,0,12,0,11,7,2,1,9,0
3089,"2023-09-03 12:41:16","390345.1225","70.7487","1282966528","36538455040","7128835","10255","73.7686","12031604","597000465","0.88","0.82","0.81",0,0,49777,164,0,14,0,10,7,2,1,9,0
3090,"2023-09-03 12:41:21","390349.07","70.7487","1282966528","36538741760","7131309","10255","73.7583","12032007","597011740","0.81","0.81","0.8",0,0,49794,165,0,18,0,9,7,2,1,9,0
3091,"2023-09-03 12:41:25","390352.8875","70.7487","1282966528","36539102208","7133553","10255","73.7043","12032416","597022664","0.75","0.79","0.8",0,0,49810,161,0,14,0,10,7,2,1,9,0
3092,"2023-09-03 12:41:30","390356.8175","70.7487","1282966528","36539384832","7136069","10255","73.6737","12032828","597034505","0.69","0.78","0.79",0,0,49826,161,0,11,0,10,6,2,1,9,0
3093,"2023-09-03 12:41:35","390360.7075","70.7487","1282966528","36539683840","7138543","10255","73.6402","12033242","597043137","0.63","0.77","0.79",0,0,49844,164,0,14,0,10,7,2,1,9,0
3094,"2023-09-03 12:41:39","390364.525","70.7487","1282966528","36540109824","7141017","10255","73.6966","12033614","597058791","0.58","0.75","0.78",0,0,49858,162,0,11,0,9,7,2,1,9,0
3095,"2023-09-03 12:41:44","390368.27","70.7487","1282966528","36540400640","7143533","10255","73.5877","12034147","597067138","0.53","0.74","0.78",0,0,49873,161,0,12,0,9,7,2,1,9,0
3096,"2023-09-03 12:41:48","390371.84","70.7487","1282966528","36540707840","7145637","10255","73.6803","12034570","597078689","0.53","0.74","0.78",0,0,49888,160,0,15,0,9,6,2,1,9,0
3097,"2023-09-03 12:41:53","390375.7675","70.7487","1282966528","36541023232","7148111","10255","73.6918","12034990","597087576","0.89","0.81","0.8",0,0,49906,160,0,11,0,9,6,2,1,9,0
3098,"2023-09-03 12:41:57","390379.765","70.7487","1282966528","36541260800","7150585","10255","73.6967","12035346","597096771","0.82","0.8","0.8",0,0,49920,162,0,14,0,12,7,2,1,9,0
3099,"2023-09-03 12:42:02","390383.79","70.7487","1282966528","36541576192","7153059","10255","73.6443","12035754","597107885","0.83","0.8","0.8",0,0,49938,162,0,15,0,12,6,2,1,9,0
3100,"2023-09-03 12:42:07","390387.6225","70.7487","1282966528","36541907968","7155163","10255","73.6664","12036146","597117201","0.85","0.8","0.8",0,0,49954,164,0,13,0,13,7,2,1,9,0
3101,"2023-09-03 12:42:11","390391.4775","70.7487","1282966528","36542284800","7157679","10255","73.6821","12036537","597128973","0.78","0.79","0.8",0,0,49972,162,0,12,0,11,6,2,1,9,0
3102,"2023-09-03 12:42:16","390395.1475","70.7487","1282966528","36542653440","7160195","10255","73.7298","12037058","597137805","0.8","0.79","0.8",0,0,49989,163,0,16,0,11,7,2,1,9,0
3103,"2023-09-03 12:42:20","390399.0525","70.7487","1282966528","36542903296","7162299","10255","73.6924","12037447","597150717","0.73","0.78","0.79",0,0,50005,164,0,12,0,11,5,2,1,9,0
3104,"2023-09-03 12:42:25","390403.0125","70.7487","1282966528","36543194112","7164773","10255","73.6533","12037844","597161806","0.67","0.77","0.79",0,0,50022,164,0,14,0,11,6,2,1,9,0
3105,"2023-09-03 12:42:30","390406.78","70.7487","1282966528","36543489024","7166877","10255","73.6518","12038260","597173115","0.7","0.77","0.79",0,0,50038,167,0,14,0,9,7,2,1,9,0
3106,"2023-09-03 12:42:34","390410.61","70.7487","1282966528","36543874048","7169351","10255","73.693","12038675","597181930","0.81","0.79","0.8",0,0,50052,166,0,14,0,11,8,2,1,9,0
3107,"2023-09-03 12:42:39","390414.4325","70.7487","1282966528","36544152576","7171825","10255","73.7625","12039054","597195360","0.74","0.78","0.79",0,0,50068,173,0,19,0,13,5,2,1,9,0
3108,"2023-09-03 12:42:43","390418.195","70.7487","1282966528","36544451584","7174341","10255","73.69","12039485","597205505","0.74","0.78","0.79",0,0,50086,166,0,15,0,14,6,2,1,9,0
3109,"2023-09-03 12:42:48","390421.925","70.7487","1282966528","36544816128","7176815","10255","73.7537","12040002","597214492","0.76","0.78","0.79",0,0,50102,165,0,17,0,13,7,2,1,9,0
3110,"2023-09-03 12:42:52","390425.6225","70.7487","1282966528","36545074176","7178919","10255","73.6479","12040417","597225664","0.7","0.77","0.79",0,0,50118,164,0,12,0,12,7,2,1,9,0
3111,"2023-09-03 12:42:57","390429.6525","70.7487","1282966528","36545389568","7181435","10255","73.6956","12040783","597234328","0.64","0.76","0.79",0,0,50135,163,0,13,0,12,8,2,1,9,0
3112,"2023-09-03 12:43:02","390433.685","70.7487","1282966528","36545745920","7183539","10255","73.6887","12041191","597246387","0.59","0.74","0.78",0,0,50151,164,0,14,0,10,7,2,1,9,0
3113,"2023-09-03 12:43:06","390437.47","70.7486","1282966528","36546253824","7185643","10255","73.7027","12041599","597255529","0.62","0.75","0.78",0,0,50167,164,0,12,0,12,8,2,1,9,0
3114,"2023-09-03 12:43:11","390441.3075","70.7486","1282966528","36546458624","7188117","10255","73.662","12041990","597267697","0.57","0.73","0.78",0,0,50184,164,0,12,0,13,8,2,1,9,0
3115,"2023-09-03 12:43:15","390444.975","70.7486","1282966528","36546782208","7190633","10255","73.7638","12042496","597276690","0.53","0.72","0.77",0,0,50201,162,0,13,0,13,6,2,1,9,0
3116,"2023-09-03 12:43:20","390448.7725","70.7486","1282966528","36547109888","7193107","10255","73.7121","12042908","597289527","0.49","0.71","0.77",0,0,50219,162,0,12,0,11,6,2,1,9,0
3117,"2023-09-03 12:43:24","390452.6225","70.7486","1282966528","36547421184","7195581","10255","73.6923","12043321","597297880","0.45","0.7","0.77",0,0,50237,165,0,16,0,11,8,2,1,9,0
3118,"2023-09-03 12:43:29","390456.4875","70.7486","1282966528","36548039680","7197685","10255","73.7361","12043701","597309922","0.41","0.69","0.76",0,0,50253,162,0,14,0,9,6,2,1,9,0
3119,"2023-09-03 12:43:34","390460.39","70.7486","1282966528","36548482048","7200201","10255","73.7176","12044137","597319637","0.38","0.67","0.76",0,0,50272,163,0,17,0,10,8,2,1,9,0
3120,"2023-09-03 12:43:38","390464.035","70.7486","1282966528","36548789248","7202675","10255","73.6845","12044522","597332495","0.38","0.67","0.76",0,0,50287,165,0,13,0,11,6,2,1,9,0
3121,"2023-09-03 12:43:43","390467.9325","70.7486","1282966528","36549067776","7204821","10255","73.6607","12044942","597342885","0.35","0.66","0.75",0,0,50304,164,0,18,0,11,7,2,1,9,0
3122,"2023-09-03 12:43:47","390471.7225","70.7486","1282966528","36549338112","7207295","10255","73.6379","12045446","597351525","0.32","0.65","0.75",0,0,50320,171,0,19,0,11,6,2,1,9,0
3123,"2023-09-03 12:43:52","390475.295","70.7486","1282966528","36549645312","7209769","10255","73.671","12045875","597362655","0.29","0.64","0.74",0,0,50338,166,0,15,0,11,6,2,1,9,0
3124,"2023-09-03 12:43:56","390479.375","70.7486","1282966528","36550087680","7211873","10255","73.6956","12046241","597371128","0.27","0.63","0.74",0,0,50354,165,0,13,0,11,7,2,1,9,0
3125,"2023-09-03 12:44:01","390483.3675","70.7486","1282966528","36550415360","7214347","10255","73.6475","12046625","597382805","0.25","0.62","0.73",0,0,50370,165,0,15,0,9,6,2,1,9,0
3126,"2023-09-03 12:44:06","390487.195","70.7486","1282966528","36550738944","7216451","10255","73.6796","12047041","597392024","0.23","0.61","0.73",0,0,50384,170,0,21,0,12,5,2,1,9,0
3127,"2023-09-03 12:44:10","390490.865","70.7486","1282966528","36551111680","7218597","10255","73.6993","12047445","597404231","0.77","0.72","0.76",0,0,50399,164,0,8,0,12,5,2,1,9,0
3128,"2023-09-03 12:44:15","390494.755","70.7486","1282966528","36551427072","7221071","10255","73.7517","12047938","597412811","0.71","0.7","0.76",0,0,50415,166,0,14,0,12,7,2,1,9,0
3129,"2023-09-03 12:44:19","390498.54","70.7486","1282966528","36551869440","7223217","10255","73.7298","12048320","597422581","0.65","0.69","0.76",0,0,50430,162,0,13,0,11,6,2,1,9,0
3130,"2023-09-03 12:44:24","390502.285","70.7486","1282966528","36552156160","7225691","10255","73.7045","12048756","597433211","0.68","0.7","0.76",0,0,50448,163,0,15,0,11,6,2,1,9,0
3131,"2023-09-03 12:44:29","390506.1325","70.7486","1282966528","36552442880","7227795","10255","73.741","12049143","597444737","0.62","0.68","0.75",0,0,50464,163,0,12,0,9,7,2,1,9,0
3132,"2023-09-03 12:44:33","390509.97","70.7486","1282966528","36552770560","7229899","10255","73.7241","12049564","597455662","0.62","0.68","0.75",0,0,50478,163,0,13,0,9,7,2,1,9,0
3133,"2023-09-03 12:44:37","390513.8","70.7486","1282966528","36553106432","7232045","10255","73.738","12049928","597468471","0.65","0.69","0.75",0,0,50493,169,0,23,0,9,7,2,1,9,0
3134,"2023-09-03 12:44:42","390517.595","70.7486","1282966528","36553389056","7234149","10255","73.6796","12050364","597479094","0.68","0.7","0.76",0,0,50509,164,0,15,0,11,5,2,1,9,0
3135,"2023-09-03 12:44:47","390521.2125","70.7486","1282966528","36553679872","7236253","10255","73.757","12050878","597487452","0.71","0.7","0.76",0,0,50523,164,0,14,0,12,7,2,1,9,0
3136,"2023-09-03 12:44:51","390525.005","70.7486","1282966528","36553901056","7238793","10255","73.704","12051283","597498791","0.81","0.72","0.76",0,0,50540,167,0,15,0,12,5,2,1,9,0
3137,"2023-09-03 12:44:56","390528.885","70.7486","1282966528","36554191872","7241309","10255","73.6801","12051690","597507501","0.75","0.71","0.76",0,0,50559,164,0,13,0,12,6,2,1,9,0
3138,"2023-09-03 12:45:01","390532.91","70.7486","1282966528","36554499072","7243413","10255","73.7103","12052071","597518833","0.85","0.73","0.77",0,0,50575,163,0,16,0,11,8,2,1,9,0
3139,"2023-09-03 12:45:05","390536.44","70.7486","1282966528","36555035648","7245517","10255","73.6941","12053253","597528362","0.78","0.72","0.76",0,0,50589,169,0,13,0,11,6,2,1,9,0
3140,"2023-09-03 12:45:10","390540.3225","70.7486","1282966528","36555342848","7248033","10255","73.6794","12053668","597538982","0.72","0.71","0.76",0,0,50608,170,0,20,0,12,8,2,1,9,0
3141,"2023-09-03 12:45:14","390543.8225","70.7486","1282966528","36555654144","7250507","10255","73.7251","12054161","597550641","0.66","0.7","0.75",0,0,50625,170,0,19,0,12,8,2,1,9,0
3142,"2023-09-03 12:45:19","390547.3375","70.7486","1282966528","36555858944","7252981","10255","73.6957","12054533","597562276","0.61","0.68","0.75",0,0,50639,166,0,17,0,11,6,2,1,9,0
3143,"2023-09-03 12:45:23","390550.95","70.7486","1282966528","36556354560","7255127","10255","73.7126","12054956","597576080","0.56","0.67","0.74",0,0,50656,166,0,15,0,11,8,2,1,9,0
3144,"2023-09-03 12:45:28","390554.4","70.7486","1282966528","36556628992","7257231","10255","73.6561","12055357","597587571","0.56","0.67","0.74",0,0,50670,169,0,28,0,10,8,2,1,9,0
3145,"2023-09-03 12:45:33","390557.9575","70.7486","1282966528","36557444096","7259705","10255","73.7145","12055767","597601943","0.51","0.66","0.74",0,0,50685,165,0,18,0,10,6,2,1,9,0
3146,"2023-09-03 12:45:37","390561.5375","70.7486","1282966528","36557759488","7262179","10255","73.7447","12056145","597615279","0.47","0.65","0.74",0,0,50701,166,0,20,0,9,7,2,1,9,0
3147,"2023-09-03 12:45:42","390564.96","70.7486","1282966528","36558083072","7264653","10255","73.6953","12056587","597629567","0.43","0.64","0.73",0,0,50717,164,0,18,0,12,7,2,1,9,0
3148,"2023-09-03 12:45:46","390568.3325","70.7486","1282966528","36558377984","7267267","10255","73.6186","12057141","597640304","0.4","0.63","0.73",0,0,50734,163,0,20,0,12,6,2,1,9,0
3149,"2023-09-03 12:45:51","390572.215","70.7486","1282966528","36558685184","7269413","10255","73.6553","12057542","597650435","0.37","0.62","0.72",0,0,50749,163,0,15,0,11,7,2,1,9,0
3150,"2023-09-03 12:45:55","390575.925","70.7486","1282966528","36558980096","7271517","10255","73.6768","12057956","597660006","0.34","0.61","0.72",0,0,50763,162,0,17,0,11,7,2,1,9,0
3151,"2023-09-03 12:46:00","390579.7375","70.7486","1282966528","36559279104","7274033","10255","73.6655","12058370","597670478","0.31","0.6","0.71",0,0,50779,163,0,17,0,10,5,2,1,9,0
3152,"2023-09-03 12:46:04","390583.645","70.7486","1282966528","36559606784","7276137","10255","73.6806","12058768","597681325","0.28","0.59","0.71",0,0,50793,167,0,28,0,12,8,2,1,9,0
3153,"2023-09-03 12:46:09","390587.41","70.7486","1282966528","36559815680","7278241","10255","73.742","12059156","597690848","0.26","0.58","0.71",0,0,50809,163,0,12,0,12,6,2,1,9,0
3154,"2023-09-03 12:46:14","390591.23","70.7486","1282966528","36560081920","7280345","10255","73.6208","12059692","597701904","0.24","0.57","0.7",0,0,50825,167,0,17,0,12,6,2,1,9,0
3155,"2023-09-03 12:46:18","390594.99","70.7486","1282966528","36560503808","7282449","10255","73.8052","12060070","597711415","0.24","0.57","0.7",0,0,50839,166,0,18,0,9,6,2,1,9,0
3156,"2023-09-03 12:46:23","390598.785","70.7486","1282966528","36560802816","7284923","10255","73.6685","12060492","597722997","0.22","0.56","0.7",0,0,50853,163,0,15,0,11,7,2,1,9,0
3157,"2023-09-03 12:46:27","390602.5275","70.7486","1282966528","36561118208","7287439","10255","73.6867","12060866","597732964","0.2","0.55","0.7",0,0,50868,165,0,15,0,11,6,2,1,9,0
3158,"2023-09-03 12:46:32","390606.3775","70.7486","1282966528","36561466368","7289543","10255","73.6854","12061299","597745398","0.19","0.54","0.69",0,0,50884,165,0,15,0,11,6,2,1,9,0
3159,"2023-09-03 12:46:36","390610.35","70.7486","1282966528","36561683456","7291647","10255","73.6958","12061679","597755190","0.25","0.55","0.69",0,0,50898,167,0,15,0,11,5,2,1,9,0
3160,"2023-09-03 12:46:41","390614.0675","70.7486","1282966528","36561982464","7294121","10255","73.724","12062084","597766903","0.31","0.55","0.7",0,0,50912,164,0,14,0,10,7,2,1,9,0
3161,"2023-09-03 12:46:46","390617.775","70.7486","1282966528","36562269184","7296225","10255","73.6238","12062621","597777399","0.37","0.56","0.7",0,0,50928,165,0,17,0,10,5,2,1,9,0
3162,"2023-09-03 12:46:50","390621.47","70.7486","1282966528","36562535424","7298371","10255","73.6998","12063037","597787464","0.34","0.55","0.69",0,0,50945,166,0,16,0,10,6,2,1,9,0
