"id","time","cpu_sec_idle","disk_av_per","disk_read","disk_write","net_receive","mem_pressure","mem_av_per","forks_total","intr","load1","load5","load15","receive_drop","receive_errs","transmit_packets","tcp_sock_alloc","tcp_sock_inuse","tcp_sock_mem","udp_sock_inuse","udp_sock_mem","ipv4_sock_inuse","est_conn","lis_conn","open_fds","attack"
1211,"2023-08-27 21:24:13","6097305.56","60.4775","4342792704","304950764544","824628","39917","68.9843","173295582","11855987997","0.32","0.62","0.96",0,0,7385,208,0,31,0,8,8,2,1,9,0
1212,"2023-08-27 21:24:17","6097308.19","60.4775","4342792704","304950957056","826482","39917","69.0515","173296072","11855995472","0.3","0.61","0.95",0,0,7400,208,0,24,0,6,5,2,1,9,0
1213,"2023-08-27 21:24:20","6097311.0425","60.4775","4342792704","304951284736","828336","39917","69.0411","173296419","11856004673","0.27","0.6","0.95",0,0,7416,206,0,30,0,6,8,2,1,9,0
1214,"2023-08-27 21:24:23","6097313.83","60.4775","4342792704","304951587840","830232","39917","69.0188","173296814","11856013474","0.27","0.6","0.95",0,0,7432,205,0,42,0,6,6,2,1,9,0
1215,"2023-08-27 21:24:27","6097316.485","60.4775","4342792704","304951981056","832128","39917","68.96","173297210","11856023670","0.41","0.63","0.95",0,0,7446,205,0,20,0,4,5,2,1,9,0
1216,"2023-08-27 21:24:30","6097319.28","60.4775","4342792704","304952255488","833982","39917","68.9375","173297555","11856034744","0.38","0.62","0.95",0,0,7463,203,0,24,0,4,7,2,1,9,0
1217,"2023-08-27 21:24:33","6097322.12","60.4775","4342792704","304952513536","835836","39917","68.8688","173297962","11856042301","0.38","0.62","0.95",0,0,7476,201,0,23,0,4,8,2,1,9,0
1218,"2023-08-27 21:24:37","6097324.875","60.4775","4342792704","304952783872","837320","39917","68.8911","173298345","11856051542","0.35","0.6","0.94",0,0,7491,204,0,22,0,6,6,2,1,9,0
1219,"2023-08-27 21:24:40","6097327.615","60.4775","4342792704","304953013248","838804","39917","68.883","173298687","11856062339","0.48","0.63","0.95",0,0,7506,201,0,26,0,6,8,2,1,9,0
1220,"2023-08-27 21:24:43","6097330.1675","60.4775","4342796800","304953197568","840658","39918","68.9177","173299095","11856073439","0.48","0.63","0.95",0,0,7519,200,0,32,0,6,7,2,1,9,0
1221,"2023-08-27 21:24:47","6097332.7375","60.4775","4342796800","304953472000","842142","39918","68.9012","173299582","11856081526","0.68","0.67","0.96",0,0,7533,199,0,35,0,7,8,2,1,9,0
1222,"2023-08-27 21:24:50","6097335.43","60.4775","4342796800","304953660416","844038","39918","68.8285","173299946","11856090537","0.63","0.66","0.96",0,0,7550,199,0,33,0,7,5,2,1,9,0
1223,"2023-08-27 21:24:53","6097338.14","60.4775","4342796800","304953971712","845892","39918","68.8205","173300382","11856099107","0.63","0.66","0.96",0,0,7566,199,0,29,0,7,8,2,1,9,0
1224,"2023-08-27 21:24:57","6097341.005","60.4775","4342796800","304954250240","847376","39918","68.8482","173300729","11856109734","0.58","0.65","0.95",0,0,7581,198,0,22,0,4,5,2,1,9,0
1225,"2023-08-27 21:25:00","6097343.965","60.4775","4342796800","304954442752","849230","39918","68.8303","173301075","11856117726","0.69","0.67","0.96",0,0,7594,194,0,22,0,4,7,2,1,9,0
1226,"2023-08-27 21:25:04","6097346.7975","60.4775","4342796800","304954942464","851084","39918","68.7741","173301487","11856126245","0.69","0.67","0.96",0,0,7607,199,0,27,0,7,8,2,1,9,0
1227,"2023-08-27 21:25:07","6097349.565","60.4775","4342796800","304955270144","852568","39918","68.82","173301848","11856135128","0.96","0.72","0.97",0,0,7622,204,0,24,0,7,7,2,1,9,0
1228,"2023-08-27 21:25:10","6097352.0125","60.4775","4342796800","304955450368","854422","39918","68.7984","173302235","11856145152","1.12","0.76","0.98",0,0,7638,198,0,22,0,7,5,2,1,9,0
1229,"2023-08-27 21:25:14","6097354.4275","60.4775","4342796800","304955704320","856318","39918","68.8568","173302630","11856157959","1.12","0.76","0.98",0,0,7656,195,0,24,0,7,8,2,1,9,0
1230,"2023-08-27 21:25:17","6097356.9125","60.4775","4342796800","304955884544","858214","39918","68.867","173303078","11856167616","1.11","0.77","0.98",0,0,7672,195,0,23,0,7,6,2,1,9,0
1231,"2023-08-27 21:25:20","6097359.3825","60.4775","4342796800","304956163072","860068","39918","68.8298","173303459","11856181664","1.18","0.79","0.99",0,0,7688,194,0,22,0,7,5,2,1,9,0
1232,"2023-08-27 21:25:24","6097362.0225","60.4775","4342796800","304956441600","861922","39918","68.8446","173303854","11856191838","1.18","0.79","0.99",0,0,7705,195,0,20,0,8,8,2,1,9,0
1233,"2023-08-27 21:25:27","6097364.4875","60.4775","4342796800","304956630016","863406","39918","68.863","173304212","11856203604","1.57","0.87","1.02",0,0,7720,201,0,13,0,8,5,2,1,9,0
1234,"2023-08-27 21:25:31","6097366.895","60.4775","4342796800","304956924928","865260","39918","68.8996","173304604","11856216553","1.44","0.86","1.01",0,0,7736,199,0,16,0,8,7,2,1,9,0
1235,"2023-08-27 21:25:34","6097369.45","60.4775","4342796800","304957379584","867114","39918","68.8688","173304988","11856226989","1.44","0.86","1.01",0,0,7749,199,0,15,0,8,7,2,1,9,0
1236,"2023-08-27 21:25:37","6097371.9775","60.4775","4342796800","304957686784","869010","39918","68.8997","173305349","11856238863","1.33","0.84","1.01",0,0,7763,204,0,22,0,7,8,2,1,9,0
1237,"2023-08-27 21:25:41","6097374.67","60.4775","4342796800","304958088192","870494","39918","68.858","173305735","11856248251","1.62","0.91","1.03",0,0,7778,200,0,20,0,7,5,2,1,9,0
1238,"2023-08-27 21:25:44","6097377.2525","60.4775","4342796800","304958264320","872348","39918","68.7939","173306121","11856261320","1.62","0.91","1.03",0,0,7793,199,0,21,0,7,8,2,1,9,0
1239,"2023-08-27 21:25:47","6097379.9275","60.4775","4342796800","304958505984","873832","39918","68.8937","173306595","11856268682","1.57","0.92","1.03",0,0,7808,199,0,21,0,7,6,2,1,9,0
1240,"2023-08-27 21:25:51","6097382.5725","60.4775","4342796800","304958686208","875686","39918","68.8136","173306988","11856280569","1.45","0.9","1.02",0,0,7821,198,0,26,0,7,6,2,1,9,0
1241,"2023-08-27 21:25:54","6097385.32","60.4775","4342796800","304958952448","877540","39918","68.7967","173307383","11856288685","1.45","0.9","1.02",0,0,7837,197,0,28,0,7,8,2,1,9,0
1242,"2023-08-27 21:25:57","6097388.1225","60.4775","4342796800","304959239168","879024","39918","68.8253","173307730","11856299349","1.33","0.88","1.02",0,0,7852,197,0,25,0,4,8,2,1,9,0
1243,"2023-08-27 21:26:01","6097391.0375","60.4775","4342796800","304959423488","880550","39918","68.8559","173308098","11856308132","1.3","0.89","1.01",0,0,7868,198,0,25,0,4,5,2,1,9,0
1244,"2023-08-27 21:26:04","6097393.9775","60.4775","4342796800","304959681536","882404","39918","68.8623","173308487","11856316760","1.28","0.89","1.01",0,0,7884,201,0,25,0,8,5,2,1,9,0
1245,"2023-08-27 21:26:07","6097396.69","60.4775","4342796800","304959882240","884258","39918","68.8144","173308855","11856324728","1.28","0.89","1.01",0,0,7900,200,0,27,0,8,8,2,1,9,0
1246,"2023-08-27 21:26:11","6097399.2825","60.4774","4342796800","304960308224","885784","39918","68.8063","173309232","11856334690","1.18","0.87","1.01",0,0,7915,198,0,25,0,8,5,2,1,9,0
1247,"2023-08-27 21:26:14","6097401.935","60.4774","4342796800","304960631808","887638","39918","68.8138","173309652","11856344771","1.08","0.86","1",0,0,7932,202,0,24,0,7,5,2,1,9,0
1248,"2023-08-27 21:26:17","6097404.4775","60.4774","4342796800","304960812032","889492","39918","68.8747","173310125","11856352264","1.08","0.86","1",0,0,7948,196,0,29,0,6,7,2,1,9,0
1249,"2023-08-27 21:26:20","6097407.155","60.4774","4342796800","304961070080","890976","39918","68.8844","173310507","11856363511","0.99","0.84","1",0,0,7963,194,0,28,0,6,7,2,1,9,0
1250,"2023-08-27 21:26:24","6097409.9475","60.4774","4342796800","304961254400","892830","39918","68.8448","173310907","11856371223","0.99","0.84","1",0,0,7979,199,0,32,0,6,8,2,1,9,0
1251,"2023-08-27 21:26:27","6097412.5875","60.4774","4342796800","304961553408","894356","39918","68.8542","173311263","11856381722","1.4","0.93","1.02",0,0,7993,199,0,33,0,5,5,2,1,9,0
1252,"2023-08-27 21:26:30","6097415.2075","60.4774","4342796800","304961819648","896210","39918","68.7887","173311649","11856392714","1.28","0.91","1.02",0,0,8008,202,0,44,0,5,7,2,1,9,0
1253,"2023-08-27 21:26:34","6097417.98","60.4774","4342796800","304961995776","898064","39918","68.734","173312052","11856400911","1.28","0.91","1.02",0,0,8025,201,0,40,0,5,6,2,1,9,0
1254,"2023-08-27 21:26:37","6097420.715","60.4774","4342796800","304962274304","899548","39918","68.7297","173312405","11856410610","1.18","0.9","1.01",0,0,8038,204,0,41,0,4,5,2,1,9,0
1255,"2023-08-27 21:26:40","6097423.435","60.4774","4342796800","304962454528","901032","39918","68.7707","173312790","11856420698","1.09","0.88","1.01",0,0,8053,200,0,28,0,4,6,2,1,9,0
1256,"2023-08-27 21:26:44","6097426.045","60.4774","4342796800","304962716672","902886","39918","68.7359","173313181","11856432946","1.09","0.88","1.01",0,0,8066,202,0,27,0,7,5,2,1,9,0
1257,"2023-08-27 21:26:47","6097428.595","60.4774","4342796800","304963052544","904740","39918","68.6986","173313675","11856440368","1.24","0.92","1.02",0,0,8082,200,0,25,0,7,6,2,1,9,0
1258,"2023-08-27 21:26:50","6097431.21","60.4774","4342796800","304963363840","906266","39918","68.8206","173314066","11856450868","1.14","0.9","1.01",0,0,8098,200,0,22,0,8,6,2,1,9,0
1259,"2023-08-27 21:26:53","6097433.8825","60.4774","4342796800","304963687424","907750","39918","68.7757","173314486","11856458473","1.14","0.9","1.01",0,0,8113,196,0,20,0,8,8,2,1,9,0
1260,"2023-08-27 21:26:57","6097436.2325","60.4774","4342796800","304968414208","909234","39918","68.8054","173315160","11856472438","1.05","0.89","1.01",0,0,8126,198,0,18,0,6,7,2,1,9,0
1261,"2023-08-27 21:27:00","6097439.1625","60.4774","4342796800","304968594432","911088","39918","68.8006","173315517","11856481822","1.04","0.89","1",0,0,8140,198,0,22,0,6,8,2,1,9,0
1262,"2023-08-27 21:27:03","6097442.0225","60.4774","4342796800","304968991744","912572","39918","68.834","173315918","11856490110","1.04","0.89","1",0,0,8153,201,0,20,0,7,5,2,1,9,0
1263,"2023-08-27 21:27:07","6097444.64","60.4774","4342796800","304969454592","914098","39918","68.8173","173316310","11856497971","1.04","0.89","1",0,0,8169,205,0,26,0,7,5,2,1,9,0
1264,"2023-08-27 21:27:10","6097447.4925","60.4774","4342796800","304969630720","915582","39918","68.7981","173316655","11856507340","1.04","0.89","1",0,0,8184,204,0,25,0,7,6,2,1,9,0
1265,"2023-08-27 21:27:14","6097450.0975","60.4774","4342796800","304969937920","917478","39918","68.8087","173317089","11856517986","1.04","0.89","1",0,0,8200,205,0,25,0,7,8,2,1,9,0
1266,"2023-08-27 21:27:17","6097452.8525","60.4774","4342796800","304970126336","919332","39918","68.8579","173317530","11856525497","1.03","0.9","1",0,0,8217,206,0,26,0,6,5,2,1,9,0
1267,"2023-08-27 21:27:20","6097455.47","60.4774","4342796800","304970388480","920816","39918","68.8754","173317897","11856535482","1.27","0.95","1.02",0,0,8230,200,0,15,0,6,6,2,1,9,0
1268,"2023-08-27 21:27:24","6097458.2725","60.4774","4342796800","304970671104","922670","39918","68.8882","173318314","11856543453","1.27","0.95","1.02",0,0,8245,200,0,19,0,6,6,2,1,9,0
1269,"2023-08-27 21:27:27","6097460.965","60.4774","4342796800","304971248640","924154","39918","68.8435","173318670","11856554485","1.25","0.95","1.02",0,0,8258,204,0,20,0,6,5,2,1,9,0
1270,"2023-08-27 21:27:30","6097463.675","60.4774","4342796800","304971555840","926008","39918","68.7836","173319046","11856565358","1.23","0.95","1.02",0,0,8273,202,0,15,0,6,8,2,1,9,0
1271,"2023-08-27 21:27:34","6097466.535","60.4774","4342796800","304971809792","927862","39918","68.797","173319447","11856573666","1.23","0.95","1.02",0,0,8289,201,0,23,0,6,7,2,1,9,0
1272,"2023-08-27 21:27:37","6097469.26","60.4774","4342796800","304972080128","929758","39918","68.7948","173319810","11856583918","1.21","0.95","1.02",0,0,8307,203,0,19,0,6,6,2,1,9,0
1273,"2023-08-27 21:27:40","6097471.92","60.4774","4342796800","304972329984","931612","39918","68.7846","173320188","11856593873","1.11","0.93","1.01",0,0,8321,200,0,19,0,6,5,2,1,9,0
1274,"2023-08-27 21:27:44","6097474.5575","60.4774","4342796800","304972522496","933096","39918","68.8301","173320584","11856606636","1.11","0.93","1.01",0,0,8336,198,0,23,0,6,6,2,1,9,0
1275,"2023-08-27 21:27:47","6097477.22","60.4774","4342796800","304972813312","934580","39918","68.833","173321051","11856614107","1.02","0.92","1.01",0,0,8349,197,0,20,0,6,6,2,1,9,0
1276,"2023-08-27 21:27:50","6097479.855","60.4774","4342796800","304973018112","936064","39918","68.8389","173321455","11856625020","0.94","0.9","1",0,0,8362,195,0,21,0,7,5,2,1,9,0
1277,"2023-08-27 21:27:54","6097482.775","60.4774","4342796800","304973304832","937988","39918","68.819","173321835","11856632809","0.94","0.9","1",0,0,8378,195,0,20,0,7,7,2,1,9,0
1278,"2023-08-27 21:27:57","6097485.7525","60.4774","4342796800","304973677568","939842","39918","68.8629","173322179","11856643953","0.87","0.89","0.99",0,0,8394,196,0,18,0,6,7,2,1,9,0
1279,"2023-08-27 21:28:01","6097488.72","60.4774","4342796800","304973857792","941738","39918","68.8316","173322544","11856653155","0.8","0.87","0.99",0,0,8410,195,0,21,0,6,7,2,1,9,0
1280,"2023-08-27 21:28:04","6097491.53","60.4774","4342796800","304974128128","943222","39918","68.774","173322940","11856661198","0.8","0.87","0.99",0,0,8423,198,0,17,0,7,6,2,1,9,0
1281,"2023-08-27 21:28:07","6097494.1475","60.4774","4342796800","304974672896","945076","39918","68.7679","173323309","11856669573","0.73","0.86","0.98",0,0,8437,198,0,23,0,7,7,2,1,9,0
1282,"2023-08-27 21:28:11","6097496.7175","60.4774","4342796800","304974849024","946972","39918","68.7857","173323692","11856680998","0.67","0.84","0.98",0,0,8454,199,0,27,0,7,8,2,1,9,0
1283,"2023-08-27 21:28:14","6097499.415","60.4774","4342796800","304975135744","948456","39918","68.824","173324087","11856690589","0.62","0.83","0.97",0,0,8467,196,0,30,0,7,8,2,1,9,0
1284,"2023-08-27 21:28:17","6097502.1275","60.4774","4342796800","304975426560","950310","39918","68.8068","173324534","11856697875","0.62","0.83","0.97",0,0,8484,196,0,28,0,5,8,2,1,9,0
1285,"2023-08-27 21:28:21","6097504.91","60.4774","4342796800","304975610880","952164","39918","68.7692","173324918","11856709295","0.57","0.82","0.97",0,0,8501,195,0,27,0,8,5,2,1,9,0
1286,"2023-08-27 21:28:24","6097507.7225","60.4774","4342796800","304975938560","953648","39918","68.821","173325330","11856717095","0.6","0.82","0.97",0,0,8516,194,0,30,0,8,5,2,1,9,0
1287,"2023-08-27 21:28:28","6097510.4175","60.4774","4342796800","304976122880","955174","39918","68.8116","173325671","11856727396","0.6","0.82","0.97",0,0,8532,198,0,23,0,8,7,2,1,9,0
1288,"2023-08-27 21:28:31","6097513.0525","60.4774","4342796800","304976835584","957028","39918","68.8351","173326053","11856739104","0.56","0.81","0.96",0,0,8548,197,0,30,0,8,5,2,1,9,0
1289,"2023-08-27 21:28:34","6097515.87","60.4774","4342796800","304977011712","958882","39918","68.7669","173326465","11856747425","0.51","0.79","0.96",0,0,8563,197,0,29,0,8,8,2,1,9,0
1290,"2023-08-27 21:28:38","6097518.6775","60.4774","4342796800","304977318912","960736","39918","68.778","173326808","11856757848","0.51","0.79","0.96",0,0,8579,200,0,24,0,6,5,2,1,9,0
1291,"2023-08-27 21:28:41","6097521.325","60.4774","4342796800","304977499136","962220","39918","68.7927","173327187","11856769169","0.47","0.78","0.95",0,0,8592,196,0,22,0,6,6,2,1,9,0
1292,"2023-08-27 21:28:44","6097524.01","60.4774","4342796800","304977904640","963746","39918","68.807","173327598","11856779080","0.43","0.77","0.95",0,0,8608,198,0,21,0,6,7,2,1,9,0
1293,"2023-08-27 21:28:48","6097526.6375","60.4774","4342796800","304978084864","965600","39918","68.8379","173328055","11856785430","0.43","0.77","0.95",0,0,8622,199,0,22,0,4,6,2,1,9,0
1294,"2023-08-27 21:28:51","6097529.3575","60.4774","4342796800","304978379776","967084","39918","68.8192","173328448","11856795882","0.4","0.75","0.94",0,0,8635,200,0,22,0,7,7,2,1,9,0
1295,"2023-08-27 21:28:54","6097532.2575","60.4774","4342796800","304978686976","968980","39918","68.8428","173328846","11856804067","0.36","0.74","0.94",0,0,8653,199,0,24,0,7,6,2,1,9,0
1296,"2023-08-27 21:28:58","6097535.1025","60.4774","4342796800","304978863104","970464","39918","68.8446","173329173","11856813403","0.36","0.74","0.94",0,0,8666,201,0,27,0,7,7,2,1,9,0
1297,"2023-08-27 21:29:01","6097538.0525","60.4774","4342796800","304979121152","972318","39918","68.7836","173329542","11856822897","0.34","0.73","0.93",0,0,8683,202,0,24,0,9,6,2,1,9,0
1298,"2023-08-27 21:29:05","6097540.7975","60.4774","4342796800","304979457024","973802","39918","68.8591","173329957","11856831356","0.31","0.71","0.93",0,0,8698,208,0,30,0,10,5,2,1,9,0
1299,"2023-08-27 21:29:08","6097543.4275","60.4774","4342796800","304979649536","975656","39918","68.8744","173330307","11856840228","0.31","0.71","0.93",0,0,8711,203,0,23,0,10,8,2,1,9,0
1300,"2023-08-27 21:29:11","6097546.09","60.4774","4342796800","304979936256","977510","39918","68.8607","173330684","11856851896","0.36","0.72","0.93",0,0,8728,203,0,24,0,10,8,2,1,9,0
1301,"2023-08-27 21:29:14","6097548.6825","60.4774","4342796800","304980210688","979364","39918","68.9065","173331097","11856861285","0.41","0.72","0.93",0,0,8743,201,0,20,0,10,6,2,1,9,0
1302,"2023-08-27 21:29:18","6097551.375","60.4774","4342796800","304980517888","980890","39918","68.9047","173331529","11856868463","0.41","0.72","0.93",0,0,8759,199,0,25,0,4,8,2,1,9,0
1303,"2023-08-27 21:29:21","6097554.07","60.4774","4342796800","304980890624","982416","39918","68.8932","173331914","11856880272","0.46","0.73","0.93",0,0,8774,196,0,21,0,7,8,2,1,9,0
1304,"2023-08-27 21:29:24","6097556.88","60.4774","4342796800","304981099520","983900","39918","68.857","173332327","11856888710","0.91","0.82","0.95",0,0,8787,196,0,18,0,7,8,2,1,9,0
1305,"2023-08-27 21:29:28","6097559.635","60.4774","4342796800","304981378048","985754","39918","68.8636","173332668","11856898995","0.91","0.82","0.95",0,0,8802,199,0,40,0,7,7,2,1,9,0
1306,"2023-08-27 21:29:31","6097562.4","60.4774","4342796800","304981722112","987608","39918","68.8257","173333052","11856910288","0.83","0.8","0.95",0,0,8818,196,0,20,0,7,7,2,1,9,0
1307,"2023-08-27 21:29:35","6097565.19","60.4774","4342796800","304981898240","989462","39918","68.8867","173333463","11856918596","1.17","0.87","0.97",0,0,8834,195,0,27,0,7,5,2,1,9,0
1308,"2023-08-27 21:29:38","6097567.995","60.4774","4342796800","304982176768","990946","39918","68.8781","173333808","11856928928","1.17","0.87","0.97",0,0,8849,196,0,19,0,7,8,2,1,9,0
1309,"2023-08-27 21:29:41","6097570.7025","60.4774","4342796800","304982451200","992430","39918","68.8916","173334187","11856938649","1.07","0.86","0.97",0,0,8864,196,0,21,0,7,5,2,1,9,0
1310,"2023-08-27 21:29:45","6097573.4175","60.4773","4342796800","304982627328","994284","39918","68.8036","173334597","11856948608","1.07","0.86","0.97",0,0,8880,194,0,16,0,7,6,2,1,9,0
1311,"2023-08-27 21:29:48","6097576.015","60.4773","4342796800","304983114752","995768","39918","68.8888","173335079","11856956141","1.07","0.86","0.97",0,0,8893,194,0,17,0,4,5,2,1,9,0
1312,"2023-08-27 21:29:51","6097578.6525","60.4773","4342796800","304983319552","997336","39918","68.8658","173335452","11856966054","0.98","0.85","0.96",0,0,8908,191,0,19,0,6,8,2,1,9,0
1313,"2023-08-27 21:29:55","6097581.4775","60.4773","4342796800","304983614464","999190","39918","68.8588","173335850","11856973760","0.9","0.83","0.95",0,0,8921,190,0,18,0,6,7,2,1,9,0
1314,"2023-08-27 21:29:58","6097584.355","60.4773","4342796800","304983888896","1000674","39918","68.8544","173336194","11856983464","0.9","0.83","0.95",0,0,8936,195,0,24,0,8,6,2,1,9,0
1315,"2023-08-27 21:30:02","6097587.3675","60.4773","4342796800","304984085504","1002158","39918","68.8915","173336550","11856993050","0.83","0.82","0.95",0,0,8951,194,0,22,0,8,6,2,1,9,0
1316,"2023-08-27 21:30:05","6097590.255","60.4773","4342796800","304984359936","1004082","39918","68.7829","173336959","11857002541","0.84","0.82","0.95",0,0,8966,201,0,17,0,9,6,2,1,9,0
1317,"2023-08-27 21:30:09","6097592.9025","60.4773","4342796800","304984634368","1005936","39918","68.8168","173337328","11857011388","0.84","0.82","0.95",0,0,8981,200,0,23,0,9,6,2,1,9,0
1318,"2023-08-27 21:30:12","6097595.0875","60.4773","4342796800","304984863744","1007420","39918","69.0091","173337703","11857025164","0.94","0.84","0.96",0,0,8994,196,0,21,0,9,8,2,1,9,0
1319,"2023-08-27 21:30:16","6097597.68","60.4773","4342796800","304985125888","1009274","39918","69.034","173338103","11857035864","1.02","0.86","0.96",0,0,9011,199,0,22,0,9,7,2,1,9,0
1320,"2023-08-27 21:30:19","6097600.1525","60.4773","4342796800","304985306112","1010758","39918","69.033","173338555","11857046349","1.02","0.86","0.96",0,0,9024,200,0,19,0,4,5,2,1,9,0
1321,"2023-08-27 21:30:23","6097602.7725","60.4773","4342796800","304985588736","1012284","39918","69.1613","173338946","11857058099","0.94","0.85","0.96",0,0,9040,200,0,23,0,4,6,2,1,9,0
1322,"2023-08-27 21:30:26","6097605.325","60.4773","4342796800","304986092544","1014180","39918","69.1288","173339335","11857069351","0.94","0.85","0.96",0,0,9058,201,0,27,0,6,5,2,1,9,0
1323,"2023-08-27 21:30:30","6097607.9225","60.4773","4342796800","304986272768","1015664","39918","69.0954","173339699","11857079839","0.87","0.83","0.95",0,0,9073,203,0,29,0,6,5,2,1,9,0
1324,"2023-08-27 21:30:33","6097610.4575","60.4773","4342796800","304986543104","1017518","39918","69.0814","173340093","11857091834","0.87","0.83","0.95",0,0,9087,202,0,31,0,6,5,2,1,9,0
1325,"2023-08-27 21:30:37","6097612.9125","60.4773","4342796800","304986850304","1019450","39918","68.9872","173340497","11857102706","0.8","0.82","0.95",0,0,9101,204,0,32,0,7,5,2,1,9,0
1326,"2023-08-27 21:30:40","6097615.5875","60.4773","4342796800","304987026432","1020934","39918","68.9991","173340844","11857113801","0.73","0.81","0.94",0,0,9114,197,0,25,0,7,7,2,1,9,0
1327,"2023-08-27 21:30:44","6097618.135","60.4773","4342796800","304987304960","1022788","39918","68.9534","173341274","11857129284","0.73","0.81","0.94",0,0,9130,195,0,18,0,7,8,2,1,9,0
1328,"2023-08-27 21:30:47","6097620.735","60.4773","4342796800","304987575296","1024272","39918","69.0295","173341742","11857136637","0.76","0.81","0.94",0,0,9145,193,0,18,0,9,8,2,1,9,0
1329,"2023-08-27 21:30:50","6097623.5","60.4773","4342796800","304987755520","1026168","39918","69.012","173342144","11857146599","0.78","0.81","0.94",0,0,9163,191,0,18,0,9,8,2,1,9,0
1330,"2023-08-27 21:30:54","6097626.3725","60.4773","4342796800","304988025856","1028022","39918","68.9857","173342539","11857157310","0.78","0.81","0.94",0,0,9180,192,0,25,0,9,5,2,1,9,0
1331,"2023-08-27 21:30:58","6097629.2525","60.4773","4342796800","304988308480","1029548","39918","68.9908","173342886","11857167519","0.95","0.85","0.95",0,0,9196,192,0,27,0,8,7,2,1,9,0
1332,"2023-08-27 21:31:01","6097632.175","60.4773","4342796800","304988488704","1031402","39918","68.9924","173343253","11857175730","0.88","0.84","0.95",0,0,9209,190,0,29,0,8,5,2,1,9,0
1333,"2023-08-27 21:31:04","6097634.9525","60.4773","4342796800","304988754944","1032886","39918","68.9407","173343667","11857186410","0.97","0.86","0.95",0,0,9224,193,0,27,0,8,6,2,1,9,0
1334,"2023-08-27 21:31:08","6097637.735","60.4773","4342796800","304989205504","1034740","39918","68.9538","173344014","11857194250","0.97","0.86","0.95",0,0,9239,195,0,27,0,6,8,2,1,9,0
1335,"2023-08-27 21:31:11","6097640.49","60.4773","4342796800","304989496320","1036224","39918","69.0473","173344392","11857204079","0.89","0.84","0.95",0,0,9254,196,0,30,0,6,8,2,1,9,0
1336,"2023-08-27 21:31:14","6097643.005","60.4773","4342796800","304989688832","1038078","39918","68.9843","173344811","11857213984","1.14","0.89","0.96",0,0,9271,196,0,25,0,7,7,2,1,9,0
1337,"2023-08-27 21:31:18","6097645.8","60.4773","4342796800","304990102528","1039932","39918","69.094","173345245","11857221341","1.14","0.89","0.96",0,0,9284,197,0,25,0,7,6,2,1,9,0
1338,"2023-08-27 21:31:21","6097648.54","60.4773","4342796800","304990364672","1041828","39918","69.0921","173345653","11857231534","1.45","0.96","0.99",0,0,9300,196,0,29,0,7,7,2,1,9,0
1339,"2023-08-27 21:31:24","6097651.2225","60.4773","4342796800","304990553088","1043682","39918","69.0626","173346092","11857242314","1.73","1.03","1.01",0,0,9315,197,0,32,0,7,5,2,1,9,0
1340,"2023-08-27 21:31:28","6097653.8625","60.4773","4342796800","304990954496","1045536","39918","69.0082","173346436","11857253008","1.73","1.03","1.01",0,0,9332,201,0,48,0,7,6,2,1,9,0
1341,"2023-08-27 21:31:31","6097656.67","60.4773","4342796800","304991228928","1047432","39918","68.9398","173346817","11857263097","1.67","1.03","1.01",0,0,9350,200,0,31,0,7,6,2,1,9,0
1342,"2023-08-27 21:31:35","6097659.465","60.4773","4342796800","304991409152","1048916","39918","68.9659","173347229","11857273627","1.7","1.05","1.01",0,0,9365,203,0,35,0,7,6,2,1,9,0
1343,"2023-08-27 21:31:38","6097662.2525","60.4773","4342796800","304991687680","1050770","39918","69.0196","173347575","11857283042","1.7","1.05","1.01",0,0,9380,203,0,31,0,7,6,2,1,9,0
1344,"2023-08-27 21:31:41","6097664.93","60.4773","4342796800","304991994880","1052624","39918","68.9964","173347955","11857292889","1.56","1.03","1.01",0,0,9394,200,0,32,0,6,6,2,1,9,0
1345,"2023-08-27 21:31:45","6097667.5875","60.4773","4342796800","304992273408","1054478","39918","68.9658","173348364","11857303461","1.6","1.04","1.01",0,0,9410,202,0,33,0,7,7,2,1,9,0
1346,"2023-08-27 21:31:48","6097670.21","60.4773","4342796800","304992588800","1056004","39918","68.9574","173348863","11857310870","1.6","1.04","1.01",0,0,9426,202,0,32,0,7,6,2,1,9,0
1347,"2023-08-27 21:31:51","6097672.945","60.4773","4342796800","304992764928","1057488","39918","69.011","173349265","11857319112","1.55","1.04","1.01",0,0,9441,201,0,35,0,7,6,2,1,9,0
1348,"2023-08-27 21:31:55","6097675.7225","60.4773","4342796800","304993043456","1059342","39918","69.014","173349665","11857328890","1.59","1.06","1.02",0,0,9454,200,0,27,0,7,5,2,1,9,0
1349,"2023-08-27 21:31:58","6097678.5525","60.4773","4342796800","304993219584","1061196","39918","69.0162","173349996","11857338837","1.59","1.06","1.02",0,0,9467,205,0,27,0,6,7,2,1,9,0
1350,"2023-08-27 21:32:01","6097681.5325","60.4773","4342796800","304993924096","1063050","39918","68.9432","173350375","11857347458","1.46","1.04","1.01",0,0,9481,203,0,26,0,6,8,2,1,9,0
1351,"2023-08-27 21:32:05","6097683.995","60.4772","4342796800","304997024768","1064576","39918","68.9871","173351041","11857360213","1.42","1.04","1.01",0,0,9497,207,0,32,0,7,7,2,1,9,0
